movie_id,title,genre,release_date,rating,studio,runtime_minutes,budget,domestic_gross,international_gross,total_gross,imdb_rating,tickets_sold,tickets_available,release_year,release_month,profit,roi,budget_category,performance
490,Mysterious Quest,Thriller,2019-08-30,PG-13,Universal Pictures,80,266294340,831258152,754300352,1585558504,6.8,94059826,404,2019,8,1319264164,495.42,Blockbuster,Major Success
491,Dark Adventure,Animation,2025-07-13,NC-17,Disney,118,15369849,46584071,23145565,69729636,7.5,5116941,46,2025,7,54359787,353.68,Medium Budget,Major Success
492,Mysterious Destiny,Action,2016-09-01,PG-13,Disney,133,18951811,45967782,93830619,139798401,6.3,5176090,119,2016,9,120846590,637.65,Medium Budget,Major Success
493,Epic Dreams,Animation,2021-07-22,PG,Universal Pictures,115,35895925,189265232,205914609,395179841,2.1,21163209,460,2021,7,359283916,1000.9,Medium Budget,Major Success
494,Amazing Tales,Romance,2025-02-26,NC-17,Lionsgate,136,10796539,12336523,8766071,21102594,5.9,1182378,374,2025,2,10306055,95.46,Medium Budget,Profit
495,Lost Journey,Drama,2025-01-29,G,Netflix,148,22920137,11032499,10486168,21518667,7.1,1120796,187,2025,1,-1401470,-6.11,Medium Budget,Loss
496,Lost Adventure,Thriller,2024-04-02,PG,Universal Pictures,95,2907331,4146434,4565080,8711514,7.8,335978,164,2024,4,5804183,199.64,Low Budget,Profit
497,Fantastic Mystery,Thriller,2024-10-25,PG,Netflix,143,14843690,88621240,175879043,264500283,7.3,9761208,144,2024,10,249656593,1681.9,Medium Budget,Major Success
498,Epic Saga,Comedy,2017-07-11,NC-17,Warner Bros,103,17792486,25876755,61150885,87027640,7.6,2797344,16,2017,7,69235154,389.13,Medium Budget,Major Success
499,Dark Mystery,Action,2017-04-29,NC-17,MGM,149,27065460,107802249,157047070,264849319,8.1,8350809,131,2017,4,237783859,878.55,Medium Budget,Major Success
500,Amazing Chronicles II,Horror,2015-11-14,R,Warner Bros,119,4782574,8687450,14817460,23504910,5.4,825294,380,2015,11,18722336,391.47,Low Budget,Profit
